99940,1001,114709
99941,1001,113627
99942,1001,114746
99943,1001,112431
99944,1001,112818
99945,1001,114369
99946,1001,114814
99947,1001,112573
99948,1001,112384
99949,1001,111161
99950,1001,106977
99951,1001,108052
99952,1001,99348
99953,1001,102926
99954,1001,116282
99955,1001,116209
99956,1001,100150
99957,1001,118884
99958,1001,119488
99959,1001,119217
99960,1001,129387
99961,1001,107211
99962,1001,99487
99963,1001,133093
99964,1001,120915
99965,1001,145660
99966,1001,132347
99967,1001,144168
99968,1001,131325
99969,1001,169547
99970,1001,165854
99971,1001,114709
99972,1001,112818
99973,1001,114814
99974,1001,109642
99975,1001,76759
99976,1001,110912
99977,1001,111161
99978,1001,109830
99979,1001,109831
99980,1001,109439
99981,1001,106977
99982,1001,108065
99983,1001,107688
99984,1001,103639
99985,1001,103064
99986,1001,99348
99987,1001,116282
99988,1001,112691
99989,1001,32138
99990,1001,59742
99991,1001,95016
99992,1001,79470
99993,1001,91763
99994,1001,71853
99995,1001,108598
99996,1001,80684
99997,1001,93779
99998,1001,82971
99999,1001,66921
100000,1001,80455
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
1001,110428,2.0
1001,114069,2.0
1001,110912,2.0
1001,110932,3.0
1001,111495,4.0
1001,108394,3.0
1001,111507,5.0
1001,106966,4.0
1001,114924,3.0
1001,110598,3.0
1001,109045,3.0
1001,109444,2.0
1001,109446,2.0
1001,109830,4.0
1001,109831,2.0
1001,111257,3.0
1001,111503,2.0
1001,109219,4.0
1001,106673,5.0
1001,106332,3.0
1001,111712,4.0
1001,106918,4.0
1001,106977,5.0
1001,112966,5.0
1001,107290,3.0
1001,107653,3.0
1001,107818,5.0
1001,107822,4.0
1001,108160,5.0
1001,107688,1.0
1001,108358,5.0
1001,99348,5.0
1001,96895,5.0
1001,29583,1.0
1001,100405,4.0
1001,116282,2.0
1001,65421,4.0
1001,116683,2.0
1001,117998,3.0
1001,112691,4.0
1001,108598,4.0
1001,88846,4.0
1001,110912,5.0
1001,111161,2.0
1001,102926,5.0
1001,116282,4.0
1001,118114,3.0
1001,105236,5.0
1001,99685,5.0
1001,71562,4.0
1001,82096,4.5
1001,117666,4.0
1001,118663,5.0
1001,118799,4.0
1001,132477,5.0
1001,171804,5.0
1001,120601,3.0
1001,119698,2.5
1001,86465,4.0
1001,106364,4.0
1001,95927,5.0
1001,120142,4.0
1001,109445,5.0
1001,76759,4.0
1001,111693,4.0
1001,107290,4.0
1001,116778,4.0
1001,33870,5.0
1001,63350,3.5
1001,81375,4.0
1001,86190,4.0
1001,64115,5.0
1001,120032,5.0
1001,67116,5.0
1001,94721,3.5
1001,128445,5.0
1001,138097,3.0
1001,126886,4.0
1001,145660,3.0
1001,144214,4.0
1001,162677,4.0
1001,163651,4.0
1001,139414,4.0
1001,171363,4.0
1001,149261,4.0
1001,165710,4.0
1001,145531,4.0
1001,150377,4.0
1001,137523,4.0
1001,163988,3.5
1001,83767,3.0
1001,125664,4.0
1001,100318,4.0
1001,181151,3.5
1001,195778,4.0
1001,183505,4.0
1001,164052,3.5
1001,209958,5.0
1001,242423,4.0
1001,114709,4.0
1001,113627,4.0
1001,114746,4.0
1001,112431,4.0
1001,112818,3.5
1001,114369,4.5
1001,114814,4.0
1001,112573,4.0
1001,112384,3.5
1001,111161,4.0
1001,106977,5.0
1001,108052,4.0
1001,99348,4.0
1001,102926,4.0
1001,116282,4.5
1001,116209,1.0
1001,100150,4.0
1001,118884,5.0
1001,119488,4.0
1001,119217,3.0
1001,129387,3.0
1001,107211,4.0
1001,99487,4.0
1001,133093,4.0
1001,120915,2.0
1001,145660,3.0
1001,132347,4.0
1001,144168,2.0
1001,131325,3.5
1001,169547,4.0
1001,165854,3.5
1001,114709,3.5
1001,112818,4.0
1001,114814,4.0
1001,109642,4.5
1001,76759,5.0
1001,110912,3.5
1001,111161,4.0
1001,109830,5.0
1001,109831,5.0
1001,109439,4.5
1001,106977,4.5
1001,108065,5.0
1001,107688,4.0
1001,103639,2.0
1001,103064,2.0
1001,99348,3.0
1001,116282,4.0
1001,112691,4.0
1001,32138,4.5
1001,59742,3.0
1001,95016,4.0
1001,79470,4.0
1001,91763,3.5
1001,71853,5.0
1001,108598,4.0
1001,80684,4.5
1001,93779,4.0
1001,82971,2.5
1001,66921,2.5
1001,80455,4.0
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
1001,110428,2.0
1001,114069,2.0
1001,110912,2.0
1001,110932,3.0
1001,111495,4.0
1001,108394,3.0
1001,111507,5.0
1001,106966,4.0
1001,114924,3.0
1001,110598,3.0
1001,109045,3.0
1001,109444,2.0
1001,109446,2.0
1001,109830,4.0
1001,109831,2.0
1001,111257,3.0
1001,111503,2.0
1001,109219,4.0
1001,106673,5.0
1001,106332,3.0
1001,111712,4.0
1001,106918,4.0
1001,106977,5.0
1001,112966,5.0
1001,107290,3.0
1001,107653,3.0
1001,107818,5.0
1001,107822,4.0
1001,108160,5.0
1001,107688,1.0
1001,108358,5.0
1001,99348,5.0
1001,96895,5.0
1001,29583,1.0
1001,100405,4.0
1001,116282,2.0
1001,65421,4.0
1001,116683,2.0
1001,117998,3.0
1001,112691,4.0
1001,108598,4.0
1001,88846,4.0
1001,110912,5.0
1001,111161,2.0
1001,102926,5.0
1001,116282,4.0
1001,118114,3.0
1001,105236,5.0
1001,99685,5.0
1001,71562,4.0
1001,82096,4.5
1001,117666,4.0
1001,118663,5.0
1001,118799,4.0
1001,132477,5.0
1001,171804,5.0
1001,120601,3.0
1001,119698,2.5
1001,86465,4.0
1001,106364,4.0
1001,95927,5.0
1001,120142,4.0
1001,109445,5.0
1001,76759,4.0
1001,111693,4.0
1001,107290,4.0
1001,116778,4.0
1001,33870,5.0
1001,63350,3.5
1001,81375,4.0
1001,86190,4.0
1001,64115,5.0
1001,120032,5.0
1001,67116,5.0
1001,94721,3.5
1001,128445,5.0
1001,138097,3.0
1001,126886,4.0
1001,145660,3.0
1001,144214,4.0
1001,162677,4.0
1001,163651,4.0
1001,139414,4.0
1001,171363,4.0
1001,149261,4.0
1001,165710,4.0
1001,145531,4.0
1001,150377,4.0
1001,137523,4.0
1001,163988,3.5
1001,83767,3.0
1001,125664,4.0
1001,100318,4.0
1001,181151,3.5
1001,195778,4.0
1001,183505,4.0
1001,164052,3.5
1001,209958,5.0
1001,242423,4.0
1001,114709,4.0
1001,113627,4.0
1001,114746,4.0
1001,112431,4.0
1001,112818,3.5
1001,114369,4.5
1001,114814,4.0
1001,112573,4.0
1001,112384,3.5
1001,111161,4.0
1001,106977,5.0
1001,108052,4.0
1001,99348,4.0
1001,102926,4.0
1001,116282,4.5
1001,116209,1.0
1001,100150,4.0
1001,118884,5.0
1001,119488,4.0
1001,119217,3.0
1001,129387,3.0
1001,107211,4.0
1001,99487,4.0
1001,133093,4.0
1001,120915,2.0
1001,145660,3.0
1001,132347,4.0
1001,144168,2.0
1001,131325,3.5
1001,169547,4.0
1001,165854,3.5
1001,114709,3.5
1001,112818,4.0
1001,114814,4.0
1001,109642,4.5
1001,76759,5.0
1001,110912,3.5
1001,111161,4.0
1001,109830,5.0
1001,109831,5.0
1001,109439,4.5
1001,106977,4.5
1001,108065,5.0
1001,107688,4.0
1001,103639,2.0
1001,103064,2.0
1001,99348,3.0
1001,116282,4.0
1001,112691,4.0
1001,32138,4.5
1001,59742,3.0
1001,95016,4.0
1001,79470,4.0
1001,91763,3.5
1001,71853,5.0
1001,108598,4.0
1001,80684,4.5
1001,93779,4.0
1001,82971,2.5
1001,66921,2.5
1001,80455,4.0
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
1001,110428,2.0
1001,114069,2.0
1001,110912,2.0
1001,110932,3.0
1001,111495,4.0
1001,108394,3.0
1001,111507,5.0
1001,106966,4.0
1001,114924,3.0
1001,110598,3.0
1001,109045,3.0
1001,109444,2.0
1001,109446,2.0
1001,109830,4.0
1001,109831,2.0
1001,111257,3.0
1001,111503,2.0
1001,109219,4.0
1001,106673,5.0
1001,106332,3.0
1001,111712,4.0
1001,106918,4.0
1001,106977,5.0
1001,112966,5.0
1001,107290,3.0
1001,107653,3.0
1001,107818,5.0
1001,107822,4.0
1001,108160,5.0
1001,107688,1.0
1001,108358,5.0
1001,99348,5.0
1001,96895,5.0
1001,29583,1.0
1001,100405,4.0
1001,116282,2.0
1001,65421,4.0
1001,116683,2.0
1001,117998,3.0
1001,112691,4.0
1001,108598,4.0
1001,88846,4.0
1001,110912,5.0
1001,111161,2.0
1001,102926,5.0
1001,116282,4.0
1001,118114,3.0
1001,105236,5.0
1001,99685,5.0
1001,71562,4.0
1001,82096,4.5
1001,117666,4.0
1001,118663,5.0
1001,118799,4.0
1001,132477,5.0
1001,171804,5.0
1001,120601,3.0
1001,119698,2.5
1001,86465,4.0
1001,106364,4.0
1001,95927,5.0
1001,120142,4.0
1001,109445,5.0
1001,76759,4.0
1001,111693,4.0
1001,107290,4.0
1001,116778,4.0
1001,33870,5.0
1001,63350,3.5
1001,81375,4.0
1001,86190,4.0
1001,64115,5.0
1001,120032,5.0
1001,67116,5.0
1001,94721,3.5
1001,128445,5.0
1001,138097,3.0
1001,126886,4.0
1001,145660,3.0
1001,144214,4.0
1001,162677,4.0
1001,163651,4.0
1001,139414,4.0
1001,171363,4.0
1001,149261,4.0
1001,165710,4.0
1001,145531,4.0
1001,150377,4.0
1001,137523,4.0
1001,163988,3.5
1001,83767,3.0
1001,125664,4.0
1001,100318,4.0
1001,181151,3.5
1001,195778,4.0
1001,183505,4.0
1001,164052,3.5
1001,209958,5.0
1001,242423,4.0
1001,114709,4.0
1001,113627,4.0
1001,114746,4.0
1001,112431,4.0
1001,112818,3.5
1001,114369,4.5
1001,114814,4.0
1001,112573,4.0
1001,112384,3.5
1001,111161,4.0
1001,106977,5.0
1001,108052,4.0
1001,99348,4.0
1001,102926,4.0
1001,116282,4.5
1001,116209,1.0
1001,100150,4.0
1001,118884,5.0
1001,119488,4.0
1001,119217,3.0
1001,129387,3.0
1001,107211,4.0
1001,99487,4.0
1001,133093,4.0
1001,120915,2.0
1001,145660,3.0
1001,132347,4.0
1001,144168,2.0
1001,131325,3.5
1001,169547,4.0
1001,165854,3.5
1001,114709,3.5
1001,112818,4.0
1001,114814,4.0
1001,109642,4.5
1001,76759,5.0
1001,110912,3.5
1001,111161,4.0
1001,109830,5.0
1001,109831,5.0
1001,109439,4.5
1001,106977,4.5
1001,108065,5.0
1001,107688,4.0
1001,103639,2.0
1001,103064,2.0
1001,99348,3.0
1001,116282,4.0
1001,112691,4.0
1001,32138,4.5
1001,59742,3.0
1001,95016,4.0
1001,79470,4.0
1001,91763,3.5
1001,71853,5.0
1001,108598,4.0
1001,80684,4.5
1001,93779,4.0
1001,82971,2.5
1001,66921,2.5
1001,80455,4.0
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
1001,110428,2.0
1001,114069,2.0
1001,110912,2.0
1001,110932,3.0
1001,111495,4.0
1001,108394,3.0
1001,111507,5.0
1001,106966,4.0
1001,114924,3.0
1001,110598,3.0
1001,109045,3.0
1001,109444,2.0
1001,109446,2.0
1001,109830,4.0
1001,109831,2.0
1001,111257,3.0
1001,111503,2.0
1001,109219,4.0
1001,106673,5.0
1001,106332,3.0
1001,111712,4.0
1001,106918,4.0
1001,106977,5.0
1001,112966,5.0
1001,107290,3.0
1001,107653,3.0
1001,107818,5.0
1001,107822,4.0
1001,108160,5.0
1001,107688,1.0
1001,108358,5.0
1001,99348,5.0
1001,96895,5.0
1001,29583,1.0
1001,100405,4.0
1001,116282,2.0
1001,65421,4.0
1001,116683,2.0
1001,117998,3.0
1001,112691,4.0
1001,108598,4.0
1001,88846,4.0
1001,110912,5.0
1001,111161,2.0
1001,102926,5.0
1001,116282,4.0
1001,118114,3.0
1001,105236,5.0
1001,99685,5.0
1001,71562,4.0
1001,82096,4.5
1001,117666,4.0
1001,118663,5.0
1001,118799,4.0
1001,132477,5.0
1001,171804,5.0
1001,120601,3.0
1001,119698,2.5
1001,86465,4.0
1001,106364,4.0
1001,95927,5.0
1001,120142,4.0
1001,109445,5.0
1001,76759,4.0
1001,111693,4.0
1001,107290,4.0
1001,116778,4.0
1001,33870,5.0
1001,63350,3.5
1001,81375,4.0
1001,86190,4.0
1001,64115,5.0
1001,120032,5.0
1001,67116,5.0
1001,94721,3.5
1001,128445,5.0
1001,138097,3.0
1001,126886,4.0
1001,145660,3.0
1001,144214,4.0
1001,162677,4.0
1001,163651,4.0
1001,139414,4.0
1001,171363,4.0
1001,149261,4.0
1001,165710,4.0
1001,145531,4.0
1001,150377,4.0
1001,137523,4.0
1001,163988,3.5
1001,83767,3.0
1001,125664,4.0
1001,100318,4.0
1001,181151,3.5
1001,195778,4.0
1001,183505,4.0
1001,164052,3.5
1001,209958,5.0
1001,242423,4.0
1001,114709,4.0
1001,113627,4.0
1001,114746,4.0
1001,112431,4.0
1001,112818,3.5
1001,114369,4.5
1001,114814,4.0
1001,112573,4.0
1001,112384,3.5
1001,111161,4.0
1001,106977,5.0
1001,108052,4.0
1001,99348,4.0
1001,102926,4.0
1001,116282,4.5
1001,116209,1.0
1001,100150,4.0
1001,118884,5.0
1001,119488,4.0
1001,119217,3.0
1001,129387,3.0
1001,107211,4.0
1001,99487,4.0
1001,133093,4.0
1001,120915,2.0
1001,145660,3.0
1001,132347,4.0
1001,144168,2.0
1001,131325,3.5
1001,169547,4.0
1001,165854,3.5
1001,114709,3.5
1001,112818,4.0
1001,114814,4.0
1001,109642,4.5
1001,76759,5.0
1001,110912,3.5
1001,111161,4.0
1001,109830,5.0
1001,109831,5.0
1001,109439,4.5
1001,106977,4.5
1001,108065,5.0
1001,107688,4.0
1001,103639,2.0
1001,103064,2.0
1001,99348,3.0
1001,116282,4.0
1001,112691,4.0
1001,32138,4.5
1001,59742,3.0
1001,95016,4.0
1001,79470,4.0
1001,91763,3.5
1001,71853,5.0
1001,108598,4.0
1001,80684,4.5
1001,93779,4.0
1001,82971,2.5
1001,66921,2.5
1001,80455,4.0
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
1001,110428,2.0
1001,114069,2.0
1001,110912,2.0
1001,110932,3.0
1001,111495,4.0
1001,108394,3.0
1001,111507,5.0
1001,106966,4.0
1001,114924,3.0
1001,110598,3.0
1001,109045,3.0
1001,109444,2.0
1001,109446,2.0
1001,109830,4.0
1001,109831,2.0
1001,111257,3.0
1001,111503,2.0
1001,109219,4.0
1001,106673,5.0
1001,106332,3.0
1001,111712,4.0
1001,106918,4.0
1001,106977,5.0
1001,112966,5.0
1001,107290,3.0
1001,107653,3.0
1001,107818,5.0
1001,107822,4.0
1001,108160,5.0
1001,107688,1.0
1001,108358,5.0
1001,99348,5.0
1001,96895,5.0
1001,29583,1.0
1001,100405,4.0
1001,116282,2.0
1001,65421,4.0
1001,116683,2.0
1001,117998,3.0
1001,112691,4.0
1001,108598,4.0
1001,88846,4.0
1001,110912,5.0
1001,111161,2.0
1001,102926,5.0
1001,116282,4.0
1001,118114,3.0
1001,105236,5.0
1001,99685,5.0
1001,71562,4.0
1001,82096,4.5
1001,117666,4.0
1001,118663,5.0
1001,118799,4.0
1001,132477,5.0
1001,171804,5.0
1001,120601,3.0
1001,119698,2.5
1001,86465,4.0
1001,106364,4.0
1001,95927,5.0
1001,120142,4.0
1001,109445,5.0
1001,76759,4.0
1001,111693,4.0
1001,107290,4.0
1001,116778,4.0
1001,33870,5.0
1001,63350,3.5
1001,81375,4.0
1001,86190,4.0
1001,64115,5.0
1001,120032,5.0
1001,67116,5.0
1001,94721,3.5
1001,128445,5.0
1001,138097,3.0
1001,126886,4.0
1001,145660,3.0
1001,144214,4.0
1001,162677,4.0
1001,163651,4.0
1001,139414,4.0
1001,171363,4.0
1001,149261,4.0
1001,165710,4.0
1001,145531,4.0
1001,150377,4.0
1001,137523,4.0
1001,163988,3.5
1001,83767,3.0
1001,125664,4.0
1001,100318,4.0
1001,181151,3.5
1001,195778,4.0
1001,183505,4.0
1001,164052,3.5
1001,209958,5.0
1001,242423,4.0
1001,114709,4.0
1001,113627,4.0
1001,114746,4.0
1001,112431,4.0
1001,112818,3.5
1001,114369,4.5
1001,114814,4.0
1001,112573,4.0
1001,112384,3.5
1001,111161,4.0
1001,106977,5.0
1001,108052,4.0
1001,99348,4.0
1001,102926,4.0
1001,116282,4.5
1001,116209,1.0
1001,100150,4.0
1001,118884,5.0
1001,119488,4.0
1001,119217,3.0
1001,129387,3.0
1001,107211,4.0
1001,99487,4.0
1001,133093,4.0
1001,120915,2.0
1001,145660,3.0
1001,132347,4.0
1001,144168,2.0
1001,131325,3.5
1001,169547,4.0
1001,165854,3.5
1001,114709,3.5
1001,112818,4.0
1001,114814,4.0
1001,109642,4.5
1001,76759,5.0
1001,110912,3.5
1001,111161,4.0
1001,109830,5.0
1001,109831,5.0
1001,109439,4.5
1001,106977,4.5
1001,108065,5.0
1001,107688,4.0
1001,103639,2.0
1001,103064,2.0
1001,99348,3.0
1001,116282,4.0
1001,112691,4.0
1001,32138,4.5
1001,59742,3.0
1001,95016,4.0
1001,79470,4.0
1001,91763,3.5
1001,71853,5.0
1001,108598,4.0
1001,80684,4.5
1001,93779,4.0
1001,82971,2.5
1001,66921,2.5
1001,80455,4.0
1001,107822,5.0
1001,108052,4.0
1001,108160,5.0
1001,112572,5.0
1001,99785,3.0
1001,99653,3.0
1001,103639,5.0
1001,103064,5.0
1001,99348,4.0
1001,96895,4.0
1001,102926,1.0
1001,101414,5.0
1001,100405,3.0
1001,113277,5.0
1001,112346,5.0
1001,0,3.0
1001,112641,3.0
1001,114388,3.0
1001,113161,3.0
1001,113627,1.0
1001,114746,4.0
1001,112818,5.0
1001,114279,3.0
1001,110877,3.0
1001,112379,4.0
1001,115759,5.0
1001,112579,4.0
1001,112573,3.0
1001,112585,3.0
1001,112384,5.0
1001,114287,3.0
1001,112740,4.0
1001,112864,3.0
1001,113957,4.0
1001,109635,4.0
1001,111797,4.0
1001,113117,4.0
1001,110005,3.0
1001,103994,3.0
1001,110322,4.0
